A,C,P,B,L,R,LA
1,4,90,15.7427,80,0.88,80
1,4,90,15.7492,80,0.74,80
1,4,90,15.7557,80,0.76,80
1,4,90,15.7817,80,0.82,80
1,4,90,15.7167,80,0.72,80
1,4,90,15.7655,80,0.8,80
1,4,90,15.7459,80,0.8,80
1,4,90,15.7427,80,0.78,80
1,4,90,15.7817,80,0.78,80
1,4,90,15.7394,80,0.76,80
1,4,90,15.772,80,0.8,80
1,4,90,15.7297,80,0.8,80
1,4,90,15.772,80,0.84,80
1,4,90,15.7785,80,0.82,80
1,4,90,15.7785,80,0.8,80
1,4,90,15.785,80,0.84,80
1,4,90,15.772,80,0.86,80
1,4,90,15.7459,80,0.74,80
1,4,90,15.7557,80,0.72,80
1,4,90,15.7915,80,0.86,80
1,4,90,15.7915,80,0.88,80
1,4,90,15.7655,80,0.84,80
1,4,90,15.7427,80,0.74,80
1,4,90,15.7167,80,0.8,80
1,4,90,15.7687,80,0.8,80
1,4,90,15.7622,80,0.82,80
1,4,90,15.7329,80,0.72,80
1,4,90,15.7492,80,0.78,80
1,4,90,15.7524,80,0.82,80
1,4,90,15.7459,80,0.76,80
1,4,90,15.7687,80,0.76,80
1,4,90,15.7557,80,0.82,80
1,4,90,15.7817,80,0.78,80
1,4,90,15.7427,80,0.76,80
1,4,90,15.7524,80,0.74,80
1,4,90,15.7655,80,0.8,80
1,4,90,15.7134,80,0.78,80
1,4,90,15.7524,80,0.72,80
1,4,90,15.785,80,0.84,80
1,4,90,15.7785,80,0.86,80
1,4,90,15.7752,80,0.86,80
1,4,90,15.7362,80,0.78,80
1,4,90,15.7459,80,0.78,80
1,4,90,15.772,80,0.82,80
1,4,90,15.7785,80,0.82,80
1,4,90,15.7687,80,0.8,80
1,4,90,15.7459,80,0.86,80
1,4,90,15.7232,80,0.8,80
1,4,90,15.7687,80,0.88,80
1,4,90,15.7752,80,0.86,80
1,4,90,15.7557,80,0.76,80
1,4,90,15.7557,80,0.8,80
1,4,90,15.7882,80,0.88,80
1,4,90,15.7069,80,0.78,80
1,4,90,15.7752,80,0.84,80
1,4,90,15.7882,80,0.86,80
1,4,90,15.7492,80,0.8,80
1,4,90,15.7557,80,0.78,80
1,5,87,17.692,80,0.9,81
1,5,87,17.6237,80,0.82,81
1,5,87,17.6106,80,0.78,81
1,5,87,17.5846,80,0.72,81
1,5,87,17.6659,80,0.84,81
1,5,87,17.6822,80,0.88,81
1,5,87,17.6952,80,0.9,81
1,5,87,17.7017,80,0.92,81
1,5,87,17.6497,80,0.88,81
1,5,87,17.6985,80,0.9,81
1,5,87,17.7017,80,0.9,81
1,5,87,17.6887,80,0.92,81
1,5,87,17.6204,80,0.8,81
1,5,87,17.5846,80,0.7,81
1,5,87,17.6204,80,0.78,81
1,5,87,17.6562,80,0.84,81
1,5,87,17.6659,80,0.88,81
1,5,87,17.6952,80,0.94,81
1,5,87,17.6692,80,0.88,81
1,5,87,17.6594,80,0.82,81
1,5,87,17.6237,80,0.82,81
1,5,87,17.6529,80,0.84,81
1,5,87,17.6822,80,0.9,81
1,5,87,17.6627,80,0.84,81
1,5,87,17.6985,80,0.9,81
1,5,87,17.6659,80,0.86,81
1,5,87,17.6757,80,0.84,81
1,5,87,17.6757,80,0.9,81
1,5,87,17.6594,80,0.88,81
1,5,87,17.6822,80,0.88,81
1,5,87,17.6594,80,0.9,81
1,5,87,17.5814,80,0.72,81
1,5,87,17.6237,80,0.8,81
1,5,87,17.6757,80,0.88,81
1,5,87,17.7212,80,0.94,81
1,5,87,17.6497,80,0.84,81
1,5,87,17.6724,80,0.86,81
1,5,87,17.6952,80,0.9,81
1,5,87,17.6497,80,0.84,81
1,5,87,17.6692,80,0.88,81
1,5,87,17.6757,80,0.88,81
1,5,87,17.5976,80,0.8,81
1,5,87,17.6887,80,0.92,81
1,5,87,17.6106,80,0.8,81
1,5,87,17.6757,80,0.86,81
1,5,87,17.6952,80,0.92,81
1,5,87,17.6302,80,0.8,81
1,5,87,17.6529,80,0.86,81
1,5,87,17.6724,80,0.9,81
1,5,87,17.6432,80,0.84,81
1,5,87,17.6627,80,0.88,81
1,5,87,17.6952,80,0.88,81
1,5,87,17.679,80,0.86,81
1,5,87,17.6692,80,0.86,81
1,5,87,17.6334,80,0.78,81
1,5,87,17.6855,80,0.9,81
1,5,87,17.6074,80,0.82,81
1,5,87,17.679,80,0.86,81
1,5,87,17.6432,80,0.82,81
1,5,87,17.7147,80,0.94,81
1,5,87,17.6627,80,0.86,81
1,5,87,17.6399,80,0.84,81
1,5,87,17.692,80,0.9,81
1,5,87,17.6269,80,0.82,81
1,5,87,17.718,80,0.96,81
1,5,87,17.6659,80,0.86,81
1,5,87,17.7017,80,0.9,81
1,5,87,17.718,80,0.94,81
1,5,87,17.6432,80,0.86,81
1,5,87,17.6822,80,0.88,81
1,5,87,17.692,80,0.9,81
1,5,87,17.6594,80,0.84,81
1,5,87,17.6399,80,0.82,81
1,5,87,17.6399,80,0.78,81
1,5,87,17.679,80,0.86,81
1,5,90,19.9056,90,0.82,82
1,5,90,19.9219,90,0.84,82
1,5,90,19.9219,90,0.84,82
1,5,90,19.8828,90,0.78,82
1,5,90,19.8958,90,0.82,82
1,5,90,19.9186,90,0.82,82
1,5,90,19.8828,90,0.84,82
1,5,90,19.8796,90,0.78,82
1,5,90,19.834,90,0.76,82
1,5,90,19.9544,90,0.94,82
1,5,90,19.8991,90,0.78,82
1,5,90,19.9284,90,0.86,82
1,5,90,19.8828,90,0.88,82
1,5,90,19.9577,90,0.9,82
1,5,90,19.9251,90,0.86,82
1,5,90,19.8926,90,0.78,82
1,5,90,19.9577,90,0.92,82
1,5,90,19.9414,90,0.86,82
1,5,90,19.9251,90,0.84,82
1,5,90,19.8926,90,0.78,82
1,5,90,19.9186,90,0.86,82
1,5,90,19.8958,90,0.84,82
1,5,90,19.9186,90,0.82,82
1,5,90,19.8633,90,0.68,82
1,5,90,19.9121,90,0.76,82
1,5,90,19.8666,90,0.76,82
1,5,90,19.9219,90,0.82,82
1,5,90,19.9284,90,0.84,82
1,5,90,19.9251,90,0.84,82
1,5,90,19.9089,90,0.86,82
1,5,90,19.9479,90,0.86,82
1,5,90,19.8958,90,0.82,82
1,5,90,19.9316,90,0.84,82
1,5,90,19.8601,90,0.74,82
1,5,90,19.8861,90,0.8,82
1,5,90,19.9154,90,0.8,82
1,5,90,19.9511,90,0.9,82
1,5,90,19.9544,90,0.9,82
1,5,90,19.9544,90,0.86,82
1,5,90,19.8763,90,0.74,82
1,5,90,19.8893,90,0.82,82
1,5,90,19.9577,90,0.88,82
1,5,90,19.9056,90,0.84,82
1,5,90,19.8926,90,0.82,82
1,5,90,19.9544,90,0.86,82
1,5,90,19.8763,90,0.82,82
1,5,90,19.9284,90,0.9,82
1,5,90,19.8861,90,0.82,82
1,5,90,19.8666,90,0.78,82
1,5,90,19.9154,90,0.84,82
1,5,90,19.8633,90,0.76,82
1,5,90,19.9251,90,0.84,82
1,5,90,19.8601,90,0.74,82
1,5,90,19.9219,90,0.88,82
1,5,90,19.9349,90,0.88,82
1,5,90,19.9056,90,0.76,82
1,5,90,19.8893,90,0.78,82
1,5,90,19.9089,90,0.84,82
1,5,90,19.9349,90,0.84,82
1,5,90,19.9479,90,0.88,82
1,5,90,19.8861,90,0.8,82
1,5,90,19.8991,90,0.82,82
1,5,90,19.8861,90,0.76,82
1,5,90,19.8893,90,0.82,82
1,5,90,19.9121,90,0.8,82
1,5,90,19.9186,90,0.82,82
1,5,90,19.8731,90,0.84,82
1,5,90,19.8958,90,0.86,82
1,5,90,19.9511,90,0.9,82
1,5,90,19.9316,90,0.82,82
1,5,90,19.9609,90,0.9,82
1,5,90,19.9056,90,0.82,82
1,5,90,19.9154,90,0.84,82
1,5,90,19.9511,90,0.86,82
1,5,90,19.8763,90,0.8,82
1,6,84,13.1476,60,0.82,83
1,6,84,13.1053,60,0.72,83
1,6,84,13.0988,60,0.7,83
1,6,84,13.1378,60,0.74,83
1,6,84,13.1085,60,0.66,83
1,6,84,13.0793,60,0.62,83
1,6,84,13.0044,60,0.48,83
1,6,84,13.1508,60,0.78,83
1,6,84,13.0175,60,0.58,83
1,6,84,13.0825,60,0.62,83
1,6,84,13.0923,60,0.64,83
1,6,84,13.0532,60,0.64,83
1,6,84,13.102,60,0.66,83
1,6,84,13.0337,60,0.64,83
1,6,84,13.0175,60,0.56,83
1,6,84,13.089,60,0.68,83
1,6,84,13.0663,60,0.68,83
1,6,84,13.0858,60,0.74,83
1,6,84,13.1411,60,0.78,83
1,6,84,13.0923,60,0.66,83
1,6,84,13.1216,60,0.74,83
1,6,84,13.0402,60,0.56,83
1,6,84,13.1541,60,0.78,83
1,6,84,13.1118,60,0.76,83
1,6,84,13.1118,60,0.78,83
1,6,84,13.0793,60,0.72,83
1,6,84,13.0597,60,0.6,83
1,6,84,13.1346,60,0.76,83
1,6,84,13.0305,60,0.54,83
1,6,84,13.1151,60,0.76,83
1,6,84,13.0663,60,0.58,83
1,6,84,13.102,60,0.74,83
1,6,84,13.0695,60,0.6,83
1,6,84,13.1216,60,0.74,83
1,6,84,13.1151,60,0.8,83
1,6,84,13.102,60,0.66,83
1,6,84,13.0467,60,0.64,83
1,6,84,13.1313,60,0.74,83
1,6,84,13.0923,60,0.7,83
1,6,84,13.0435,60,0.58,83
1,6,84,13.1476,60,0.7,83
1,6,84,13.102,60,0.74,83
1,6,84,13.0109,60,0.54,83
1,6,84,13.1476,60,0.76,83
1,6,84,13.0793,60,0.68,83
1,6,84,13.1118,60,0.78,83
1,6,84,13.1378,60,0.82,83
1,6,84,13.0858,60,0.7,83
1,6,84,13.1248,60,0.76,83
1,6,84,13.0988,60,0.7,83
1,6,84,13.063,60,0.64,83
1,6,84,13.0858,60,0.68,83
1,6,84,13.0955,60,0.7,83
1,6,84,13.1671,60,0.82,83
1,6,84,13.063,60,0.56,83
1,6,84,13.063,60,0.62,83
1,6,84,13.0955,60,0.72,83
1,6,84,13.1118,60,0.66,83
1,6,84,13.0435,60,0.66,83
1,6,84,13.0858,60,0.66,83
1,6,84,13.0955,60,0.72,83
1,6,84,13.0435,60,0.58,83
1,6,84,13.0988,60,0.66,83
1,6,84,13.1053,60,0.66,83
1,6,84,13.0793,60,0.7,83
1,6,84,13.1151,60,0.7,83
1,6,84,13.1281,60,0.76,83
1,6,84,13.1541,60,0.86,83
1,6,84,13.102,60,0.74,83
1,6,84,13.1053,60,0.62,83
1,6,84,13.0402,60,0.6,83
1,6,84,13.0597,60,0.64,83
1,6,84,13.1151,60,0.72,83
1,6,84,13.0858,60,0.72,83
1,6,84,13.1085,60,0.72,83
1,6,87,17.6724,80,0.8,84
1,6,87,17.6171,80,0.72,84
1,6,87,17.6692,80,0.8,84
1,6,87,17.6822,80,0.84,84
1,6,87,17.6757,80,0.76,84
1,6,87,17.6692,80,0.82,84
1,6,87,17.6659,80,0.7,84
1,6,87,17.6497,80,0.7,84
1,6,87,17.5911,80,0.6,84
1,6,87,17.6497,80,0.72,84
1,6,87,17.6237,80,0.74,84
1,6,87,17.6562,80,0.66,84
1,6,87,17.692,80,0.86,84
1,6,87,17.6562,80,0.76,84
1,6,87,17.6302,80,0.7,84
1,6,87,17.6659,80,0.8,84
1,6,87,17.6594,80,0.82,84
1,6,87,17.6659,80,0.8,84
1,6,87,17.6562,80,0.78,84
1,6,87,17.7017,80,0.84,84
1,6,87,17.6432,80,0.8,84
1,6,87,17.6822,80,0.8,84
1,6,87,17.6692,80,0.76,84
1,6,87,17.705,80,0.9,84
1,6,87,17.6887,80,0.78,84
1,6,87,17.6432,80,0.76,84
1,6,87,17.6562,80,0.8,84
1,6,87,17.6497,80,0.8,84
1,6,87,17.6822,80,0.78,84
1,6,87,17.6627,80,0.74,84
1,6,87,17.6529,80,0.8,84
1,6,87,17.6822,80,0.76,84
1,6,87,17.6302,80,0.72,84
1,6,87,17.6692,80,0.84,84
1,6,87,17.692,80,0.84,84
1,6,87,17.6887,80,0.88,84
1,6,87,17.6562,80,0.8,84
1,6,87,17.6464,80,0.72,84
1,6,87,17.6659,80,0.76,84
1,6,87,17.6952,80,0.88,84
1,6,87,17.679,80,0.82,84
1,6,87,17.6497,80,0.78,84
1,6,87,17.6529,80,0.72,84
1,6,87,17.6367,80,0.7,84
1,6,87,17.6269,80,0.68,84
1,6,87,17.6529,80,0.8,84
1,6,87,17.6269,80,0.68,84
1,6,87,17.6985,80,0.86,84
1,6,87,17.6074,80,0.58,84
1,6,87,17.6497,80,0.82,84
1,6,87,17.6529,80,0.76,84
1,6,87,17.6562,80,0.8,84
1,6,87,17.705,80,0.88,84
1,6,87,17.679,80,0.8,84
1,6,87,17.6041,80,0.72,84
1,6,87,17.6659,80,0.8,84
1,6,87,17.6367,80,0.72,84
1,6,87,17.6399,80,0.7,84
1,6,87,17.6562,80,0.72,84
1,6,87,17.6529,80,0.68,84
1,6,87,17.6627,80,0.74,84
1,6,87,17.6237,80,0.7,84
1,6,87,17.6497,80,0.74,84
1,6,87,17.6659,80,0.76,84
1,6,87,17.6009,80,0.64,84
1,6,87,17.6822,80,0.76,84
1,6,87,17.6822,80,0.8,84
1,6,87,17.6724,80,0.84,84
1,6,87,17.6822,80,0.8,84
1,6,87,17.6432,80,0.8,84
1,6,87,17.6464,80,0.78,84
1,6,87,17.6399,80,0.74,84
1,6,87,17.6724,80,0.86,84
1,6,87,17.6627,80,0.8,84
1,6,87,17.6237,80,0.78,84
1,6,90,18.3443,100,0.78,85
1,6,90,18.3606,100,0.86,85
1,6,90,18.25,100,0.76,85
1,6,90,18.2727,100,0.78,85
1,6,90,18.2695,100,0.78,85
1,6,90,18.3378,100,0.8,85
1,6,90,18.3215,100,0.76,85
1,6,90,18.2988,100,0.82,85
1,6,90,18.3671,100,0.86,85
1,6,90,18.3606,100,0.94,85
1,6,90,18.3183,100,0.86,85
1,6,90,18.3345,100,0.82,85
1,6,90,18.3541,100,0.86,85
1,6,90,18.3508,100,0.86,85
1,6,90,18.315,100,0.86,85
1,6,90,18.2727,100,0.82,85
1,6,90,18.2857,100,0.78,85
1,6,90,18.3508,100,0.86,85
1,6,90,18.3508,100,0.82,85
1,6,90,18.328,100,0.82,85
1,6,90,18.2792,100,0.72,85
1,6,90,18.3053,100,0.84,85
1,6,90,18.3443,100,0.82,85
1,6,90,18.3476,100,0.8,85
1,6,90,18.3248,100,0.86,85
1,6,90,18.2825,100,0.74,85
1,6,90,18.3573,100,0.9,85
1,6,90,18.2955,100,0.76,85
1,6,90,18.3183,100,0.78,85
1,6,90,18.3053,100,0.84,85
1,6,90,18.3606,100,0.9,85
1,6,90,18.3183,100,0.8,85
1,6,90,18.3118,100,0.86,85
1,6,90,18.2792,100,0.72,85
1,6,90,18.3671,100,0.92,85
1,6,90,18.3183,100,0.84,85
1,6,90,18.2988,100,0.82,85
1,6,90,18.328,100,0.82,85
1,6,90,18.341,100,0.86,85
1,6,90,18.2857,100,0.76,85
1,6,90,18.315,100,0.78,85
1,6,90,18.328,100,0.74,85
1,6,90,18.3638,100,0.88,85
1,6,90,18.3345,100,0.84,85
1,6,90,18.2695,100,0.78,85
1,6,90,18.2792,100,0.74,85
1,6,90,18.2565,100,0.76,85
1,6,90,18.2435,100,0.7,85
1,6,90,18.3476,100,0.88,85
1,6,90,18.302,100,0.82,85
1,6,90,18.3345,100,0.9,85
1,6,90,18.276,100,0.82,85
1,6,90,18.3476,100,0.84,85
1,6,90,18.2532,100,0.76,85
1,6,90,18.302,100,0.76,85
1,6,90,18.3443,100,0.86,85
1,6,90,18.328,100,0.84,85
1,6,90,18.3118,100,0.82,85
1,6,90,18.2955,100,0.82,85
1,6,90,18.2988,100,0.76,85
1,6,90,18.3541,100,0.9,85
1,6,90,18.3053,100,0.84,85
1,6,90,18.3118,100,0.8,85
1,6,90,18.2857,100,0.76,85
1,6,90,18.2825,100,0.76,85
1,6,90,18.3703,100,0.9,85
1,6,90,18.3638,100,0.9,85
1,6,90,18.341,100,0.82,85
1,6,90,18.341,100,0.88,85
1,6,90,18.3345,100,0.84,85
1,6,90,18.3508,100,0.78,85
1,6,90,18.315,100,0.86,85
1,6,90,18.276,100,0.82,85
1,6,90,18.3736,100,0.9,85
1,6,90,18.25,100,0.8,85
1,7,87,15.785,80,0.88,86
1,7,87,15.7524,80,0.84,86
1,7,87,15.7557,80,0.82,86
1,7,87,15.7557,80,0.86,86
1,7,87,15.7362,80,0.82,86
1,7,87,15.7785,80,0.92,86
1,7,87,15.7687,80,0.86,86
1,7,87,15.7785,80,0.86,86
1,7,87,15.7459,80,0.76,86
1,7,87,15.7232,80,0.8,86
1,7,87,15.7785,80,0.86,86
1,7,87,15.6971,80,0.72,86
1,7,87,15.785,80,0.9,86
1,7,87,15.7557,80,0.84,86
1,7,87,15.7817,80,0.9,86
1,7,87,15.7362,80,0.76,86
1,7,87,15.7915,80,0.86,86
1,7,87,15.7362,80,0.82,86
1,7,87,15.7817,80,0.84,86
1,7,87,15.7882,80,0.88,86
1,7,87,15.7459,80,0.84,86
1,7,87,15.7655,80,0.9,86
1,7,87,15.7622,80,0.84,86
1,7,87,15.785,80,0.86,86
1,7,87,15.7655,80,0.86,86
1,7,87,15.7492,80,0.78,86
1,7,87,15.7459,80,0.82,86
1,7,87,15.8045,80,0.94,86
1,7,87,15.7199,80,0.78,86
1,7,87,15.8012,80,0.9,86
1,7,87,15.7622,80,0.86,86
1,7,87,15.8012,80,0.88,86
1,7,87,15.772,80,0.84,86
1,7,87,15.7882,80,0.86,86
1,7,87,15.7167,80,0.78,86
1,7,87,15.7817,80,0.86,86
1,7,87,15.7557,80,0.86,86
1,7,87,15.7622,80,0.82,86
1,7,87,15.7362,80,0.86,86
1,7,87,15.7785,80,0.94,86
1,7,87,15.7687,80,0.88,86
1,7,87,15.7752,80,0.88,86
1,7,87,15.7362,80,0.84,86
1,7,87,15.7297,80,0.8,86
1,7,87,15.7915,80,0.88,86
1,7,87,15.759,80,0.84,86
1,7,87,15.7915,80,0.84,86
1,7,87,15.7785,80,0.88,86
1,7,87,15.798,80,0.9,86
1,7,87,15.7882,80,0.84,86
1,7,87,15.7557,80,0.86,86
1,7,87,15.759,80,0.84,86
1,7,87,15.7427,80,0.84,86
1,7,87,15.7004,80,0.76,86
1,7,87,15.7752,80,0.9,86
1,7,87,15.7394,80,0.76,86
1,7,87,15.7492,80,0.76,86
1,7,87,15.7199,80,0.78,86
1,7,87,15.7232,80,0.78,86
1,7,87,15.7004,80,0.8,86
1,7,87,15.7655,80,0.86,86
1,7,87,15.7492,80,0.82,86
1,7,87,15.7817,80,0.8,86
1,7,87,15.7655,80,0.86,86
1,7,87,15.759,80,0.92,86
1,7,87,15.7264,80,0.8,86
1,7,87,15.7362,80,0.74,86
1,7,87,15.7459,80,0.82,86
1,7,87,15.7524,80,0.86,86
1,7,87,15.7492,80,0.84,86
1,7,87,15.7134,80,0.8,86
1,7,87,15.7817,80,0.88,86
1,7,87,15.7947,80,0.92,86
1,7,87,15.7524,80,0.74,86
1,7,87,15.7427,80,0.78,86
1,8,78,9.14818,60,0.58,87
1,8,78,9.1677,60,0.64,87
1,8,78,9.19372,60,0.6,87
1,8,78,9.24903,60,0.74,87
1,8,78,9.26529,60,0.7,87
1,8,78,9.23927,60,0.74,87
1,8,78,9.23276,60,0.74,87
1,8,78,9.21649,60,0.7,87
1,8,78,9.12866,60,0.54,87
1,8,78,9.22625,60,0.72,87
1,8,78,9.22625,60,0.72,87
1,8,78,9.20673,60,0.62,87
1,8,78,9.25553,60,0.7,87
1,8,78,9.24577,60,0.72,87
1,8,78,9.25228,60,0.74,87
1,8,78,9.25228,60,0.76,87
1,8,78,9.18071,60,0.66,87
1,8,78,9.22625,60,0.68,87
1,8,78,9.23927,60,0.68,87
1,8,78,9.16119,60,0.6,87
1,8,78,9.25228,60,0.76,87
1,8,78,9.18721,60,0.6,87
1,8,78,9.223,60,0.68,87
1,8,78,9.18721,60,0.7,87
1,8,78,9.19697,60,0.68,87
1,8,78,9.26204,60,0.74,87
1,8,78,9.25878,60,0.74,87
1,8,78,9.19372,60,0.62,87
1,8,78,9.223,60,0.7,87
1,8,78,9.26204,60,0.78,87
1,8,78,9.20023,60,0.64,87
1,8,78,9.27505,60,0.78,87
1,8,78,9.21324,60,0.62,87
1,8,78,9.24903,60,0.74,87
1,8,78,9.20348,60,0.64,87
1,8,78,9.23276,60,0.76,87
1,8,78,9.18071,60,0.64,87
1,8,78,9.22951,60,0.68,87
1,8,78,9.23601,60,0.68,87
1,8,78,9.21649,60,0.72,87
1,8,78,9.1677,60,0.6,87
1,8,78,9.17095,60,0.62,87
1,8,78,9.23601,60,0.74,87
1,8,78,9.223,60,0.66,87
1,8,78,9.20999,60,0.68,87
1,8,78,9.21324,60,0.72,87
1,8,78,9.21324,60,0.7,87
1,8,78,9.28481,60,0.78,87
1,8,78,9.25553,60,0.76,87
1,8,78,9.18071,60,0.68,87
1,8,78,9.21649,60,0.7,87
1,8,78,9.21649,60,0.68,87
1,8,78,9.24252,60,0.76,87
1,8,78,9.22625,60,0.7,87
1,8,78,9.24252,60,0.76,87
1,8,78,9.17745,60,0.62,87
1,8,78,9.223,60,0.74,87
1,8,78,9.20999,60,0.68,87
1,8,78,9.23927,60,0.76,87
1,8,78,9.23927,60,0.76,87
1,8,78,9.23276,60,0.72,87
1,8,78,9.18721,60,0.66,87
1,8,78,9.22625,60,0.72,87
1,8,78,9.20348,60,0.7,87
1,8,78,9.28481,60,0.82,87
1,8,78,9.24577,60,0.76,87
1,8,78,9.21324,60,0.7,87
1,8,78,9.12215,60,0.6,87
1,8,78,9.26854,60,0.78,87
1,8,78,9.24252,60,0.76,87
1,8,78,9.22951,60,0.68,87
1,8,78,9.20999,60,0.64,87
1,8,78,9.18721,60,0.62,87
1,8,78,9.20023,60,0.64,87
1,8,78,9.23927,60,0.68,87
